Date,Product,Category,Region,Sales,Revenue,Margin (%),Channel
2024-09-19,T-shirt basic,Odzież,Francja,2,4811.78,7.11,Partner B2B
2024-10-28,Pralka LG,AGD,Francja,29,31820.39,14.79,Partner B2B
2024-11-13,Pralka LG,AGD,Francja,48,70178.8,12.2,Sklep Online
2024-07-10,Słuchawki Sony,Elektronika,Hiszpania,30,51198.59,23.82,Partner B2B
2024-03-30,iPhone 14,Elektronika,Polska,49,135154.8,18.84,Partner B2B
2024-10-29,Zmywarka Bosch,AGD,Niemcy,20,32307.08,20.81,Sklep Online
2024-03-30,Zmywarka Bosch,AGD,Polska,2,4666.1,25.65,Sklep Stacjonarny
2024-10-03,Pralka LG,AGD,Włochy,45,104958.77,18.28,Partner B2B
2024-01-08,Pralka LG,AGD,Hiszpania,16,47816.38,17.08,Sklep Online
2024-04-17,Pralka LG,AGD,Francja,40,29325.46,6.85,Sklep Stacjonarny
2024-06-18,Samsung Galaxy S22,Elektronika,Niemcy,31,68703.26,15.19,Sklep Online
2024-06-14,iPhone 14,Elektronika,Włochy,22,6408.39,25.07,Sklep Online
2024-03-04,Lodówka Samsung,AGD,Polska,40,114625.54,17.78,Sklep Stacjonarny
2024-03-29,Pralka LG,AGD,Niemcy,16,8377.4,11.03,Sklep Stacjonarny
2024-11-25,Buty sportowe,Odzież,Hiszpania,10,19750.36,17.21,Sklep Stacjonarny
2024-04-17,Słuchawki Sony,Elektronika,Hiszpania,14,12225.29,10.16,Sklep Online
2024-10-25,Buty sportowe,Odzież,Francja,23,56164.9,24.67,Partner B2B
2024-05-16,Mikrofalówka Sharp,AGD,Polska,18,22053.41,5.09,Sklep Stacjonarny
2024-02-18,Samsung Galaxy S22,Elektronika,Hiszpania,45,126411.17,26.28,Sklep Stacjonarny
2024-09-24,Mikrofalówka Sharp,AGD,Francja,32,16382.93,7.44,Sklep Stacjonarny
2024-04-14,Zmywarka Bosch,AGD,Niemcy,19,10088.74,5.01,Partner B2B
2024-10-31,Mikrofalówka Sharp,AGD,Niemcy,27,43350.5,18.91,Sklep Stacjonarny
2024-05-17,iPhone 14,Elektronika,Hiszpania,29,84804.01,6.04,Sklep Stacjonarny
2024-07-08,Słuchawki Sony,Elektronika,Polska,46,115913.14,21.49,Partner B2B
2024-02-12,Buty sportowe,Odzież,Włochy,26,14010.81,5.68,Partner B2B
2024-03-18,iPhone 14,Elektronika,Włochy,12,24376.42,22.29,Sklep Online
2024-05-04,Buty sportowe,Odzież,Niemcy,31,71063.37,25.45,Sklep Online
2024-10-14,MacBook Pro,Elektronika,Włochy,35,40445.02,17.01,Sklep Online
2024-07-24,Zmywarka Bosch,AGD,Włochy,2,1453.95,18.15,Sklep Online
2024-06-10,Mikrofalówka Sharp,AGD,Francja,38,27882.59,11.91,Partner B2B
2024-07-03,MacBook Pro,Elektronika,Hiszpania,4,1722.46,13.99,Partner B2B
2024-03-26,Tablet Lenovo,Elektronika,Włochy,8,13535.84,5.1,Sklep Stacjonarny
2024-09-02,Tablet Lenovo,Elektronika,Polska,12,21101.07,19.66,Sklep Online
2024-02-24,Lodówka Samsung,AGD,Włochy,13,35469.74,7.52,Sklep Stacjonarny
2024-08-19,Zmywarka Bosch,AGD,Niemcy,36,86921.21,26.33,Partner B2B
2024-09-17,Pralka LG,AGD,Włochy,16,22061.53,9.76,Sklep Online
2024-01-26,Samsung Galaxy S22,Elektronika,Polska,50,7855.67,5.4,Partner B2B
2024-12-24,Zmywarka Bosch,AGD,Włochy,2,4258.86,5.86,Partner B2B
2024-08-03,Mikrofalówka Sharp,AGD,Francja,29,14497.46,27.6,Sklep Online
2024-12-18,Spodnie jeans,Odzież,Niemcy,40,52321.07,12.9,Partner B2B
2024-01-04,Słuchawki Sony,Elektronika,Hiszpania,8,9392.65,7.26,Sklep Stacjonarny
2024-03-02,iPhone 14,Elektronika,Włochy,50,7989.02,5.59,Partner B2B
2024-11-05,Mikrofalówka Sharp,AGD,Niemcy,6,13464.14,10.75,Partner B2B
2024-08-30,Kurtka zimowa,Odzież,Francja,6,8142.19,7.75,Sklep Online
2024-10-10,Kurtka zimowa,Odzież,Włochy,32,10141.62,23.57,Sklep Online
2024-07-15,iPhone 14,Elektronika,Hiszpania,11,9230.35,21.45,Partner B2B
2024-09-12,Słuchawki Sony,Elektronika,Hiszpania,1,1198.67,11.14,Sklep Online
2024-11-04,Buty sportowe,Odzież,Polska,45,89472.29,16.76,Sklep Stacjonarny
2024-06-14,Tablet Lenovo,Elektronika,Niemcy,32,91245.05,24.72,Sklep Online
2024-03-05,Lodówka Samsung,AGD,Polska,44,72253.15,15.74,Partner B2B
2024-04-06,Samsung Galaxy S22,Elektronika,Niemcy,24,35241.05,29.49,Sklep Stacjonarny
2024-05-02,Samsung Galaxy S22,Elektronika,Włochy,24,42145.44,26.9,Partner B2B
2024-09-19,Lodówka Samsung,AGD,Polska,47,95841.82,10.69,Sklep Online
2024-03-20,Słuchawki Sony,Elektronika,Niemcy,6,12063.84,6.89,Sklep Online
2024-02-20,Kurtka zimowa,Odzież,Włochy,6,11792.95,29.22,Sklep Stacjonarny
2024-04-30,Samsung Galaxy S22,Elektronika,Włochy,29,53463.58,19.5,Partner B2B
2024-07-27,Buty sportowe,Odzież,Hiszpania,9,20965.51,16.55,Sklep Online
2024-10-23,Lodówka Samsung,AGD,Hiszpania,34,24521.51,29.55,Sklep Stacjonarny
2024-03-25,iPhone 14,Elektronika,Francja,48,56896.85,6.98,Sklep Online
2024-04-11,Kurtka zimowa,Odzież,Niemcy,2,4652.11,19.94,Sklep Stacjonarny
2024-05-06,Samsung Galaxy S22,Elektronika,Włochy,14,34275.22,13.34,Partner B2B
2024-03-10,Tablet Lenovo,Elektronika,Hiszpania,46,32430.88,9.25,Sklep Stacjonarny
2024-12-10,Mikrofalówka Sharp,AGD,Niemcy,7,8716.15,6.64,Sklep Online
2024-11-29,iPhone 14,Elektronika,Hiszpania,33,37521.88,8.85,Sklep Online
2024-08-06,Mikrofalówka Sharp,AGD,Polska,46,70448.53,8.05,Sklep Stacjonarny
2024-01-02,MacBook Pro,Elektronika,Polska,37,97218.01,17.05,Sklep Stacjonarny
2024-01-09,T-shirt basic,Odzież,Francja,6,13961.61,18.66,Sklep Stacjonarny
2024-10-27,Samsung Galaxy S22,Elektronika,Polska,15,20086.86,10.01,Sklep Stacjonarny
2024-07-27,Mikrofalówka Sharp,AGD,Niemcy,48,98551.02,28.03,Sklep Stacjonarny
2024-02-13,Słuchawki Sony,Elektronika,Polska,35,48562.2,21.15,Partner B2B
2024-11-01,Mikrofalówka Sharp,AGD,Francja,1,2281.29,25.11,Sklep Stacjonarny
2024-09-01,Mikrofalówka Sharp,AGD,Niemcy,46,64248.53,16.57,Sklep Online
2024-03-08,Mikrofalówka Sharp,AGD,Włochy,9,20542.96,25.49,Sklep Stacjonarny
2024-06-01,Lodówka Samsung,AGD,Niemcy,4,8575.13,14.6,Partner B2B
2024-10-27,Tablet Lenovo,Elektronika,Hiszpania,20,6243.7,24.55,Sklep Stacjonarny
2024-01-29,Tablet Lenovo,Elektronika,Włochy,32,88434.59,12.94,Partner B2B
2024-01-16,Samsung Galaxy S22,Elektronika,Francja,49,41049.68,25.06,Sklep Online
2024-07-11,T-shirt basic,Odzież,Francja,40,48020.06,28.05,Partner B2B
2024-05-17,T-shirt basic,Odzież,Hiszpania,33,81038.98,24.83,Sklep Stacjonarny
2024-09-16,T-shirt basic,Odzież,Polska,39,10719.75,29.41,Sklep Online
2024-02-23,Buty sportowe,Odzież,Francja,24,17028.81,22.7,Sklep Online
2024-08-10,Zmywarka Bosch,AGD,Hiszpania,15,40721.92,18.67,Sklep Online
2024-09-15,Zmywarka Bosch,AGD,Niemcy,28,18248.72,21.2,Partner B2B
2024-08-21,Lodówka Samsung,AGD,Hiszpania,26,73311.76,15.62,Sklep Online
2024-08-25,Kurtka zimowa,Odzież,Francja,30,87404.08,8.46,Partner B2B
2024-09-23,Spodnie jeans,Odzież,Niemcy,25,41630.21,21.3,Sklep Stacjonarny
2024-08-29,Kurtka zimowa,Odzież,Niemcy,12,29039.42,24.07,Sklep Online
2024-04-19,Pralka LG,AGD,Niemcy,18,28029.87,24.78,Sklep Online
2024-04-08,MacBook Pro,Elektronika,Polska,15,29710.37,21.07,Sklep Stacjonarny
2024-03-09,MacBook Pro,Elektronika,Francja,33,50221.7,26.13,Partner B2B
2024-01-25,Kurtka zimowa,Odzież,Polska,50,32879.11,29.59,Sklep Online
2024-07-27,Samsung Galaxy S22,Elektronika,Niemcy,23,24057.63,9.52,Partner B2B
2024-10-15,Pralka LG,AGD,Włochy,8,1084.13,21.98,Sklep Online
2024-04-04,MacBook Pro,Elektronika,Hiszpania,50,25272.42,12.1,Sklep Online
2024-06-05,Tablet Lenovo,Elektronika,Hiszpania,31,56970.68,23.15,Sklep Online
2024-06-28,Mikrofalówka Sharp,AGD,Niemcy,35,90647.33,14.56,Sklep Online
2024-02-28,Słuchawki Sony,Elektronika,Francja,26,48146.88,5.77,Partner B2B
2024-06-24,Tablet Lenovo,Elektronika,Polska,43,54781.7,12.2,Sklep Online
2024-07-04,T-shirt basic,Odzież,Włochy,29,13892.02,12.22,Partner B2B
2024-12-26,Mikrofalówka Sharp,AGD,Hiszpania,15,15729.78,16.71,Sklep Online
2024-03-04,Buty sportowe,Odzież,Francja,10,6493.73,20.21,Sklep Stacjonarny
2024-12-31,Kurtka zimowa,Odzież,Francja,49,28300.83,15.7,Sklep Online
2024-11-12,Spodnie jeans,Odzież,Hiszpania,35,59986.56,11.27,Sklep Online
2024-03-02,T-shirt basic,Odzież,Francja,12,24975.88,18.16,Sklep Online
2024-01-11,Buty sportowe,Odzież,Polska,29,4825.04,27.36,Sklep Stacjonarny
2024-12-02,Mikrofalówka Sharp,AGD,Włochy,3,1620.99,8.79,Sklep Online
2024-09-20,Buty sportowe,Odzież,Francja,30,73754.31,8.48,Partner B2B
2024-05-24,Pralka LG,AGD,Polska,21,18850.11,7.78,Sklep Online
2024-04-04,MacBook Pro,Elektronika,Włochy,4,11314.22,25.82,Sklep Stacjonarny
2024-11-27,Zmywarka Bosch,AGD,Hiszpania,30,79278.52,23.22,Partner B2B
2024-08-31,Samsung Galaxy S22,Elektronika,Polska,19,21306.76,18.65,Sklep Online
2024-03-09,Pralka LG,AGD,Włochy,47,83372.63,11.69,Sklep Online
2024-04-11,Spodnie jeans,Odzież,Francja,43,22363.63,7.92,Sklep Online
2024-04-23,Tablet Lenovo,Elektronika,Hiszpania,32,39262.92,28.01,Sklep Stacjonarny
2024-04-03,Buty sportowe,Odzież,Polska,13,37278.72,16.52,Sklep Online
2024-12-26,Mikrofalówka Sharp,AGD,Niemcy,46,94210.22,25.71,Partner B2B
2024-10-05,Kurtka zimowa,Odzież,Niemcy,13,16340.79,17.24,Sklep Stacjonarny
2024-03-04,T-shirt basic,Odzież,Niemcy,1,2102.76,10.56,Partner B2B
2024-06-27,Kurtka zimowa,Odzież,Włochy,2,873.6,25.96,Partner B2B
2024-01-24,MacBook Pro,Elektronika,Niemcy,34,84437.1,25.03,Sklep Stacjonarny
2024-03-03,Kurtka zimowa,Odzież,Francja,17,40848.84,24.95,Sklep Stacjonarny
2024-09-13,MacBook Pro,Elektronika,Polska,20,41852.4,22.19,Sklep Online
2024-12-17,Kurtka zimowa,Odzież,Polska,37,99697.05,27.17,Partner B2B
2024-03-19,Tablet Lenovo,Elektronika,Polska,44,77804.89,13.33,Sklep Online
2024-03-17,Pralka LG,AGD,Włochy,39,32815.41,9.69,Sklep Stacjonarny
2024-11-06,iPhone 14,Elektronika,Francja,15,20363.99,8.4,Partner B2B
2024-05-15,Pralka LG,AGD,Włochy,37,94951.66,8.95,Partner B2B
2024-06-07,iPhone 14,Elektronika,Francja,48,102217.35,13.49,Sklep Stacjonarny
2024-07-26,T-shirt basic,Odzież,Francja,19,52397.93,13.94,Partner B2B
2024-02-19,Zmywarka Bosch,AGD,Polska,25,28583.34,29.47,Partner B2B
2024-05-21,Lodówka Samsung,AGD,Polska,28,72607.11,20.75,Partner B2B
2024-12-29,Samsung Galaxy S22,Elektronika,Francja,7,3157.93,28.8,Sklep Online
2024-03-24,Samsung Galaxy S22,Elektronika,Włochy,44,93029.31,12.99,Sklep Stacjonarny
2024-09-01,Kurtka zimowa,Odzież,Hiszpania,29,34038.11,15.33,Partner B2B
2024-11-20,Samsung Galaxy S22,Elektronika,Polska,2,1520.45,15.18,Sklep Stacjonarny
2024-12-23,Buty sportowe,Odzież,Włochy,41,80830.74,9.06,Sklep Stacjonarny
2024-11-05,Samsung Galaxy S22,Elektronika,Hiszpania,16,7754.09,29.43,Sklep Stacjonarny
2024-09-30,Samsung Galaxy S22,Elektronika,Francja,7,12947.53,15.85,Sklep Stacjonarny
2024-06-19,Buty sportowe,Odzież,Włochy,14,19420.46,7.82,Sklep Online
2024-04-19,Buty sportowe,Odzież,Włochy,42,98056.61,23.99,Partner B2B
2024-10-11,Samsung Galaxy S22,Elektronika,Hiszpania,42,31153.51,25.72,Sklep Stacjonarny
2024-01-29,Samsung Galaxy S22,Elektronika,Polska,19,3298.56,8.37,Partner B2B
2024-10-22,MacBook Pro,Elektronika,Polska,43,108259.6,20.73,Sklep Stacjonarny
2024-12-08,MacBook Pro,Elektronika,Włochy,11,30097.43,23.62,Sklep Stacjonarny
2024-10-14,Tablet Lenovo,Elektronika,Włochy,40,85969.0,6.38,Sklep Online
2024-11-30,Tablet Lenovo,Elektronika,Francja,15,37920.89,9.25,Sklep Online
2024-01-07,Kurtka zimowa,Odzież,Francja,6,15235.28,13.98,Sklep Online
2024-12-19,Słuchawki Sony,Elektronika,Francja,28,82125.2,13.68,Partner B2B
2024-10-28,MacBook Pro,Elektronika,Włochy,45,96342.65,16.6,Partner B2B
2024-04-28,MacBook Pro,Elektronika,Włochy,31,65787.18,5.23,Partner B2B
2024-05-19,Mikrofalówka Sharp,AGD,Niemcy,27,52245.9,22.52,Sklep Online
2024-09-23,Kurtka zimowa,Odzież,Włochy,15,6874.03,5.36,Partner B2B
2024-06-03,Buty sportowe,Odzież,Hiszpania,49,138581.57,23.97,Sklep Online
2024-05-04,Mikrofalówka Sharp,AGD,Francja,41,28128.69,5.74,Partner B2B
2024-01-23,Słuchawki Sony,Elektronika,Polska,42,24360.46,28.28,Sklep Stacjonarny
2024-09-20,Spodnie jeans,Odzież,Polska,43,71367.23,10.25,Partner B2B
2024-03-29,MacBook Pro,Elektronika,Francja,23,16626.65,21.43,Sklep Online
2024-06-07,iPhone 14,Elektronika,Polska,39,91477.35,14.79,Partner B2B
2024-05-21,Kurtka zimowa,Odzież,Hiszpania,27,26970.37,22.19,Partner B2B
2024-05-10,T-shirt basic,Odzież,Włochy,43,69724.51,21.07,Sklep Online
2024-08-03,MacBook Pro,Elektronika,Polska,49,23471.87,24.12,Partner B2B
2024-11-16,iPhone 14,Elektronika,Francja,43,10581.99,10.96,Sklep Online
2024-11-01,Spodnie jeans,Odzież,Francja,3,6877.05,10.06,Partner B2B
2024-02-03,Buty sportowe,Odzież,Hiszpania,5,12144.49,19.87,Sklep Online
2024-05-11,Pralka LG,AGD,Włochy,34,76596.49,26.41,Sklep Online
2024-08-07,Samsung Galaxy S22,Elektronika,Hiszpania,16,9830.39,14.79,Sklep Stacjonarny
2024-06-28,Tablet Lenovo,Elektronika,Hiszpania,20,33314.53,26.45,Partner B2B
2024-05-21,T-shirt basic,Odzież,Francja,39,57834.85,8.63,Partner B2B
2024-11-26,Samsung Galaxy S22,Elektronika,Niemcy,16,27869.95,18.79,Partner B2B
2024-12-20,Mikrofalówka Sharp,AGD,Hiszpania,15,34649.4,26.05,Partner B2B
2024-09-12,iPhone 14,Elektronika,Francja,49,88273.97,27.92,Partner B2B
2024-12-26,Zmywarka Bosch,AGD,Włochy,10,11909.66,24.57,Sklep Stacjonarny
2024-12-30,Spodnie jeans,Odzież,Niemcy,31,65473.86,28.65,Sklep Online
2024-08-09,Samsung Galaxy S22,Elektronika,Włochy,32,35859.64,12.95,Sklep Online
2024-02-21,Tablet Lenovo,Elektronika,Hiszpania,49,70834.71,9.56,Sklep Stacjonarny
2024-09-20,MacBook Pro,Elektronika,Francja,5,10570.75,19.29,Sklep Online
2024-04-12,Lodówka Samsung,AGD,Hiszpania,12,8547.64,10.51,Sklep Stacjonarny
2024-12-08,iPhone 14,Elektronika,Niemcy,27,38092.86,17.14,Partner B2B
2024-12-27,Słuchawki Sony,Elektronika,Francja,11,13004.08,29.92,Sklep Stacjonarny
2024-12-11,Samsung Galaxy S22,Elektronika,Włochy,31,81225.65,19.75,Partner B2B
2024-06-19,Tablet Lenovo,Elektronika,Włochy,50,26207.75,26.92,Sklep Stacjonarny
2024-01-12,Tablet Lenovo,Elektronika,Niemcy,40,95592.97,23.57,Sklep Online
2024-08-19,iPhone 14,Elektronika,Francja,2,4159.09,24.63,Sklep Stacjonarny
2024-11-25,iPhone 14,Elektronika,Hiszpania,11,21861.71,13.34,Sklep Online
2024-11-29,Lodówka Samsung,AGD,Francja,31,68109.04,18.11,Partner B2B
2024-10-28,Słuchawki Sony,Elektronika,Hiszpania,43,53330.11,13.78,Partner B2B
2024-06-01,Lodówka Samsung,AGD,Polska,35,88644.66,16.89,Sklep Stacjonarny
2024-05-12,Zmywarka Bosch,AGD,Polska,8,1325.53,9.51,Sklep Stacjonarny
2024-02-11,MacBook Pro,Elektronika,Włochy,17,46664.85,6.12,Sklep Online
2024-04-03,T-shirt basic,Odzież,Włochy,15,34744.41,16.13,Sklep Stacjonarny
2024-07-01,Słuchawki Sony,Elektronika,Hiszpania,9,18310.89,22.55,Sklep Stacjonarny
2024-04-10,iPhone 14,Elektronika,Francja,7,6708.59,13.09,Sklep Online
2024-07-16,T-shirt basic,Odzież,Polska,42,4312.16,20.05,Partner B2B
2024-07-27,Zmywarka Bosch,AGD,Polska,12,11741.61,23.91,Sklep Online
2024-07-13,Spodnie jeans,Odzież,Polska,5,4910.09,8.99,Sklep Stacjonarny
2024-04-14,Spodnie jeans,Odzież,Hiszpania,44,43055.29,11.34,Sklep Stacjonarny
2024-08-14,Buty sportowe,Odzież,Niemcy,36,28411.23,28.57,Sklep Stacjonarny
2024-05-15,Pralka LG,AGD,Niemcy,39,31643.29,7.64,Sklep Stacjonarny
2024-12-06,Samsung Galaxy S22,Elektronika,Hiszpania,18,18667.73,19.91,Sklep Stacjonarny
2024-01-21,Samsung Galaxy S22,Elektronika,Włochy,35,82196.41,26.77,Sklep Stacjonarny
2024-07-07,Kurtka zimowa,Odzież,Włochy,33,18832.64,14.17,Partner B2B
2024-09-03,Samsung Galaxy S22,Elektronika,Polska,45,13615.64,22.73,Sklep Stacjonarny
2024-08-15,Tablet Lenovo,Elektronika,Francja,8,22385.62,21.84,Sklep Stacjonarny
2024-11-03,Mikrofalówka Sharp,AGD,Francja,41,32443.88,10.12,Sklep Online
2024-07-20,iPhone 14,Elektronika,Francja,24,15622.29,14.15,Sklep Online
2024-09-21,T-shirt basic,Odzież,Niemcy,37,22703.71,15.52,Partner B2B
2024-01-08,Kurtka zimowa,Odzież,Francja,43,92714.09,12.49,Partner B2B
2024-03-02,T-shirt basic,Odzież,Polska,37,73988.27,28.38,Partner B2B
2024-03-07,Kurtka zimowa,Odzież,Francja,8,16476.46,9.08,Sklep Online
2024-04-15,Tablet Lenovo,Elektronika,Hiszpania,17,45648.12,8.25,Partner B2B
2024-07-19,iPhone 14,Elektronika,Hiszpania,12,22146.56,15.16,Sklep Online
2024-09-17,T-shirt basic,Odzież,Niemcy,24,7615.61,23.2,Sklep Online
2024-06-20,MacBook Pro,Elektronika,Niemcy,48,124513.16,19.49,Sklep Stacjonarny
2024-04-09,Zmywarka Bosch,AGD,Hiszpania,14,4491.99,6.2,Partner B2B
2024-06-03,Samsung Galaxy S22,Elektronika,Francja,13,31670.92,23.8,Partner B2B
2024-03-01,MacBook Pro,Elektronika,Niemcy,33,37262.29,27.03,Sklep Online
2024-05-16,iPhone 14,Elektronika,Polska,34,60934.27,12.06,Sklep Stacjonarny
2024-09-29,MacBook Pro,Elektronika,Hiszpania,42,18037.27,27.41,Sklep Online
2024-10-02,iPhone 14,Elektronika,Francja,27,70245.06,5.16,Partner B2B
2024-12-23,Mikrofalówka Sharp,AGD,Niemcy,44,20112.08,23.9,Sklep Stacjonarny
2024-06-13,Zmywarka Bosch,AGD,Hiszpania,4,8574.43,13.4,Sklep Stacjonarny
2024-10-08,Samsung Galaxy S22,Elektronika,Polska,37,69021.4,9.93,Sklep Stacjonarny
2024-01-21,Mikrofalówka Sharp,AGD,Hiszpania,6,14989.66,22.13,Partner B2B
2024-03-08,Pralka LG,AGD,Francja,24,21328.26,25.74,Sklep Online
2024-02-16,Kurtka zimowa,Odzież,Francja,5,9152.28,28.95,Partner B2B
2024-07-27,Kurtka zimowa,Odzież,Włochy,21,55253.67,9.56,Sklep Stacjonarny
2024-11-27,Słuchawki Sony,Elektronika,Hiszpania,30,35351.35,15.29,Sklep Online
2024-08-30,Lodówka Samsung,AGD,Niemcy,9,8128.21,13.29,Sklep Online
2024-01-10,Słuchawki Sony,Elektronika,Francja,2,4496.88,21.19,Sklep Online
2024-10-03,Słuchawki Sony,Elektronika,Hiszpania,16,28779.82,5.54,Partner B2B
2024-11-10,Kurtka zimowa,Odzież,Francja,39,7094.69,14.01,Partner B2B
2024-08-15,Kurtka zimowa,Odzież,Włochy,38,71256.31,19.48,Sklep Online
2024-04-16,MacBook Pro,Elektronika,Hiszpania,18,30802.54,8.64,Sklep Online
2024-04-11,Tablet Lenovo,Elektronika,Włochy,1,2569.88,27.42,Sklep Online
2024-04-09,Zmywarka Bosch,AGD,Hiszpania,31,4074.13,5.45,Sklep Stacjonarny
2024-08-19,Słuchawki Sony,Elektronika,Francja,46,65432.32,13.51,Sklep Online
2024-04-17,Pralka LG,AGD,Polska,36,77904.93,23.26,Partner B2B
2024-06-10,Samsung Galaxy S22,Elektronika,Hiszpania,27,52099.61,10.36,Sklep Stacjonarny
2024-04-13,iPhone 14,Elektronika,Niemcy,29,28106.96,29.83,Partner B2B
2024-02-06,Słuchawki Sony,Elektronika,Polska,4,1290.52,13.95,Sklep Online
2024-07-11,Buty sportowe,Odzież,Polska,26,15393.56,13.25,Partner B2B
2024-12-26,Kurtka zimowa,Odzież,Francja,41,73309.09,6.41,Sklep Stacjonarny
2024-04-30,Spodnie jeans,Odzież,Polska,27,77251.96,10.96,Partner B2B
2024-07-29,Tablet Lenovo,Elektronika,Francja,7,16726.18,12.98,Partner B2B
2024-10-11,Samsung Galaxy S22,Elektronika,Polska,33,21430.58,10.96,Sklep Online
2024-06-20,Spodnie jeans,Odzież,Hiszpania,48,133517.78,10.31,Sklep Online
2024-08-31,Mikrofalówka Sharp,AGD,Hiszpania,2,4785.23,17.69,Sklep Online
2024-07-01,T-shirt basic,Odzież,Włochy,12,14823.2,21.47,Partner B2B
2024-11-18,Zmywarka Bosch,AGD,Francja,47,94968.59,16.93,Sklep Stacjonarny
2024-07-11,Pralka LG,AGD,Francja,37,61637.79,17.97,Partner B2B
2024-11-29,Samsung Galaxy S22,Elektronika,Francja,26,31482.17,22.58,Sklep Online
2024-11-25,MacBook Pro,Elektronika,Niemcy,18,14800.18,14.89,Sklep Stacjonarny
2024-01-25,Spodnie jeans,Odzież,Hiszpania,34,33914.73,18.46,Partner B2B
2024-12-05,Zmywarka Bosch,AGD,Włochy,4,5347.52,13.41,Partner B2B
2024-09-26,Tablet Lenovo,Elektronika,Polska,13,15742.97,10.6,Sklep Online
2024-11-17,Lodówka Samsung,AGD,Hiszpania,35,32545.78,24.6,Sklep Stacjonarny
2024-11-02,Tablet Lenovo,Elektronika,Francja,7,13265.68,7.82,Sklep Online
2024-05-13,Mikrofalówka Sharp,AGD,Polska,5,4559.7,25.2,Sklep Stacjonarny
2024-09-16,Buty sportowe,Odzież,Włochy,43,88372.73,18.86,Sklep Stacjonarny
2024-01-21,Samsung Galaxy S22,Elektronika,Niemcy,23,56052.92,23.8,Sklep Stacjonarny
2024-04-25,Samsung Galaxy S22,Elektronika,Francja,33,33049.22,19.84,Sklep Stacjonarny
2024-04-09,Mikrofalówka Sharp,AGD,Polska,27,31617.76,20.12,Partner B2B
2024-09-14,Mikrofalówka Sharp,AGD,Hiszpania,21,26287.55,6.59,Sklep Online
2024-04-05,Pralka LG,AGD,Francja,37,74082.48,6.33,Sklep Stacjonarny
2024-02-24,T-shirt basic,Odzież,Niemcy,32,48332.08,13.58,Partner B2B
2024-05-27,Buty sportowe,Odzież,Hiszpania,10,16213.41,29.85,Sklep Stacjonarny
2024-01-23,Samsung Galaxy S22,Elektronika,Polska,21,59883.88,12.91,Sklep Online
2024-02-02,Buty sportowe,Odzież,Francja,13,32694.02,24.68,Sklep Online
2024-06-08,Pralka LG,AGD,Polska,33,72106.36,29.21,Sklep Online
2024-02-26,T-shirt basic,Odzież,Polska,41,112529.18,6.11,Sklep Stacjonarny
2024-07-06,Kurtka zimowa,Odzież,Włochy,4,5257.7,20.13,Sklep Online
2024-06-21,T-shirt basic,Odzież,Francja,41,52668.23,24.66,Sklep Stacjonarny
2024-04-08,Samsung Galaxy S22,Elektronika,Polska,40,40226.25,5.75,Sklep Online
2024-03-14,Zmywarka Bosch,AGD,Niemcy,27,64120.33,27.89,Sklep Stacjonarny
2024-03-11,Samsung Galaxy S22,Elektronika,Francja,25,19134.95,12.82,Sklep Stacjonarny
2024-12-31,Buty sportowe,Odzież,Niemcy,28,14420.76,5.06,Partner B2B
2024-04-08,Mikrofalówka Sharp,AGD,Hiszpania,2,2912.81,9.03,Sklep Stacjonarny
2024-06-28,Tablet Lenovo,Elektronika,Francja,37,74318.82,19.29,Partner B2B
2024-11-15,Lodówka Samsung,AGD,Francja,5,8109.39,20.06,Partner B2B
2024-06-17,Pralka LG,AGD,Francja,10,24593.98,17.3,Sklep Online
2024-07-01,T-shirt basic,Odzież,Włochy,25,14251.95,19.23,Partner B2B
2024-10-16,Mikrofalówka Sharp,AGD,Włochy,40,15967.32,23.41,Sklep Stacjonarny
2024-05-04,Słuchawki Sony,Elektronika,Francja,33,30773.89,26.71,Sklep Online
2024-05-26,Mikrofalówka Sharp,AGD,Włochy,20,15917.07,8.01,Sklep Online
2024-08-21,Spodnie jeans,Odzież,Francja,38,80742.66,26.02,Partner B2B
2024-07-11,Buty sportowe,Odzież,Francja,31,16743.52,27.03,Sklep Stacjonarny
2024-04-24,T-shirt basic,Odzież,Niemcy,43,109308.29,5.37,Sklep Stacjonarny
2024-11-01,Kurtka zimowa,Odzież,Włochy,22,7962.32,9.07,Sklep Online
2024-07-24,Buty sportowe,Odzież,Hiszpania,25,65704.72,19.92,Sklep Stacjonarny
2024-02-01,MacBook Pro,Elektronika,Hiszpania,33,33259.21,27.84,Sklep Online
2024-09-02,MacBook Pro,Elektronika,Francja,1,1915.04,7.98,Sklep Stacjonarny
2024-05-12,Kurtka zimowa,Odzież,Włochy,29,20461.37,20.14,Sklep Online
2024-05-21,Kurtka zimowa,Odzież,Włochy,25,55962.3,16.79,Partner B2B
2024-04-24,Buty sportowe,Odzież,Włochy,23,38249.77,10.09,Partner B2B
2024-10-14,MacBook Pro,Elektronika,Hiszpania,38,103306.54,19.98,Sklep Online
2024-12-14,Lodówka Samsung,AGD,Włochy,19,50176.77,21.16,Partner B2B
2024-08-30,Pralka LG,AGD,Francja,9,4115.11,14.5,Partner B2B
2024-12-05,Pralka LG,AGD,Hiszpania,46,22912.07,17.63,Sklep Stacjonarny
2024-03-18,iPhone 14,Elektronika,Francja,12,25433.52,15.24,Sklep Stacjonarny
2024-08-14,MacBook Pro,Elektronika,Francja,24,15391.33,18.5,Sklep Online
